1,141.61,158.71,26.452,64.516,25.047
1,449.75,159,20.5,50,22.064
1,171.7,160.36,22.334,54.474,21.711
1,560.66,91.304,53.647,130.85,18.945
1,151.94,158.71,26.452,64.516,18.167
1,441.75,159,20.5,50,16.194
1,126.13,163.87,26.452,64.516,13.003
1,591.23,137.45,44.846,109.38,10.37
1,531.92,152.31,31.538,76.923,10.136
1,505.75,155,20.5,50,8.7045
1,457.75,163,20.5,50,8.5258
1,432.93,160.36,22.334,54.474,6.5354
1,49.75,171,20.5,50,5.8851
1,620.14,199.64,22.334,54.474,5.5996
1,343,172,82,200,5.0953
1,110.09,151.06,28.991,70.709,4.7401
1,165.75,171,20.5,50,2.897
1,548.63,147.04,34.577,84.335,2.1001
2,141.61,158.71,26.452,64.516,25.047
2,449.75,159,20.5,50,22.064
2,171.7,160.36,22.334,54.474,21.711
2,560.66,91.304,53.647,130.85,18.945
2,151.94,158.71,26.452,64.516,18.167
2,441.75,159,20.5,50,16.194
2,126.13,163.87,26.452,64.516,13.003
2,591.23,137.45,44.846,109.38,10.37
2,531.92,152.31,31.538,76.923,10.136
2,505.75,155,20.5,50,8.7045
2,457.75,163,20.5,50,8.5258
2,432.93,160.36,22.334,54.474,6.5354
2,49.75,171,20.5,50,5.8851
2,620.14,199.64,22.334,54.474,5.5996
2,343,172,82,200,5.0953
2,110.09,151.06,28.991,70.709,4.7401
2,165.75,171,20.5,50,2.897
2,548.63,147.04,34.577,84.335,2.1001
3,141.61,158.71,26.452,64.516,25.047
3,449.75,159,20.5,50,22.064
3,171.7,160.36,22.334,54.474,21.711
3,560.66,91.304,53.647,130.85,18.945
3,151.94,158.71,26.452,64.516,18.167
3,441.75,159,20.5,50,16.194
3,126.13,163.87,26.452,64.516,13.003
3,591.23,137.45,44.846,109.38,10.37
3,531.92,152.31,31.538,76.923,10.136
3,505.75,155,20.5,50,8.7045
3,457.75,163,20.5,50,8.5258
3,432.93,160.36,22.334,54.474,6.5354
3,49.75,171,20.5,50,5.8851
3,620.14,199.64,22.334,54.474,5.5996
3,343,172,82,200,5.0953
3,110.09,151.06,28.991,70.709,4.7401
3,165.75,171,20.5,50,2.897
3,548.63,147.04,34.577,84.335,2.1001
4,173.75,163,20.5,50,22.506
4,453.75,159,20.5,50,20.982
4,141.61,158.71,26.452,64.516,19.752
4,538.08,152.31,31.538,76.923,17.353
4,154.29,160.36,22.334,54.474,15.299
4,591.23,137.45,44.846,109.38,15.262
4,560.66,91.304,53.647,130.85,14.196
4,445.75,163,20.5,50,13.551
4,128.16,169.09,22.334,54.474,13.496
4,437.75,163,20.5,50,10.365
4,501.75,155,20.5,50,9.9899
4,163.26,150.89,24.322,59.321,9.1271
4,7.5676,150,88.314,215.4,8.3581
4,119.46,169.09,22.334,54.474,5.4318
4,381.33,317.23,24.322,59.321,4.4098
4,193.75,163,20.5,50,4.2901
4,156.54,35.385,31.538,76.923,1.6458
4,463.4,156,22.334,54.474,0.077931
5,141.61,158.71,26.452,64.516,22.026
5,173.75,163,20.5,50,19.744
5,453.75,159,20.5,50,17.696
5,441.75,159,20.5,50,17.553
5,535.16,147.04,34.577,84.335,17.537
5,560.66,101.74,53.647,130.85,13.398
5,501.75,155,20.5,50,12.721
5,128.16,169.09,22.334,54.474,12.29
5,163.26,150.89,24.322,59.321,9.0409
5,591.23,128.73,44.846,109.38,8.6479
5,151.94,158.71,26.452,64.516,8.1893
5,197.75,163,20.5,50,7.7213
5,509.75,159,20.5,50,7.7064
