26,402.69,164.62,31.538,76.923,1.0109
32,67.5,150,41,100,1.2806
40,413.75,179,20.5,50,1.596
61,595.5,54,41,100,1.3502
87,413.75,175,20.5,50,3.2273
143,355.5,142,41,100,2.8022
199,371.92,164.62,31.538,76.923,0.85273
206,82.667,179.41,24.322,59.321,1.8088
235,-15,100,136.67,333.33,1.839
236,-15,73.333,136.67,333.33,1.9744
237,-14.4,94.737,130.47,318.22,5.1532
238,10,108.57,117.14,285.71,11.686
239,11.667,100,136.67,333.33,14.354
240,11.667,100,136.67,333.33,19.516
241,11.2,94.737,130.47,318.22,15.003
242,32.857,108.57,117.14,285.71,14.957
243,38.333,100,136.67,333.33,18.901
243,163.5,134,41,100,1.8999
244,38.333,100,136.67,333.33,20.363
245,38.333,100,136.67,333.33,17.824
246,62.4,94.737,130.47,318.22,17.745
247,65,100,136.67,333.33,21.154
248,65,73.333,136.67,333.33,15.603
249,88,94.737,130.47,318.22,20.829
250,113.6,94.737,130.47,318.22,16.881
251,113.6,94.737,130.47,318.22,20.375
252,113.6,94.737,130.47,318.22,23.511
253,104.76,52.5,155.16,378.43,19.163
254,145,73.333,136.67,333.33,21.769
254,91.667,73.333,136.67,333.33,6.5988
255,145,73.333,136.67,333.33,17.975
256,139.2,94.737,130.47,318.22,16.366
257,145,73.333,136.67,333.33,13.794
258,165.71,52.5,155.16,378.43,14.022
259,164.8,94.737,130.47,318.22,11.32
259,216,94.737,130.47,318.22,1.9766
260,190.4,94.737,130.47,318.22,16.574
261,198.33,73.333,136.67,333.33,18.676
262,196.19,52.5,155.16,378.43,20.858
263,206,56,164,400,25.409
264,225,73.333,136.67,333.33,19.904
265,241.6,94.737,130.47,318.22,24.377
266,251.67,73.333,136.67,333.33,29.943
267,251.67,73.333,136.67,333.33,26.515
268,257.14,52.5,155.16,378.43,25.092
269,257.14,52.5,155.16,378.43,24.63
270,257.14,52.5,155.16,378.43,22.838
271,278.33,73.333,136.67,333.33,18.927
272,287.62,52.5,155.16,378.43,18.735
273,287.62,52.5,155.16,378.43,19.058
274,318.1,52.5,155.16,378.43,18.364
275,331.67,100,136.67,333.33,24.516
276,334,56,164,400,21.821
277,358.33,100,136.67,333.33,16.571
278,358.33,73.333,136.67,333.33,14.854
279,358.33,100,136.67,333.33,20.127
280,366,56,164,400,26.143
281,366,56,164,400,20.168
282,395.2,94.737,130.47,318.22,19.749
283,395.2,94.737,130.47,318.22,17.473
284,395.2,94.737,130.47,318.22,12.949
285,409.52,52.5,155.16,378.43,12.778
286,409.52,52.5,155.16,378.43,9.4867
287,430,56,164,400,8.9784
288,462,56,164,400,10.459
289,462,56,164,400,11.527
290,462,56,164,400,15.326
291,497.6,120,130.47,318.22,13.926
292,494,56,164,400,12.538
293,494,56,164,400,14.555
294,518.33,100,136.67,333.33,9.7013
295,523.2,120,130.47,318.22,3.8833
296,518.33,100,136.67,333.33,2.8738
331,411.16,177.82,22.334,54.474,0.10278
339,411.16,177.82,22.334,54.474,1.8269
343,409.78,174.65,24.322,59.321,1.428
344,411.16,177.82,22.334,54.474,7.5189
345,409.78,174.65,24.322,59.321,1.7693
357,363.68,160.62,37.762,92.102,3.1145
358,366.74,167.32,34.577,84.335,3.1995
397,410.27,168,28.991,70.709,2.4397
401,408.85,170.77,31.538,76.923,1.093
404,408.85,170.77,31.538,76.923,0.37777
419,408.85,170.77,31.538,76.923,2.909
420,407.16,160.56,34.577,84.335,0.60665
424,355.5,166,41,100,3.2735
430,363.5,166,41,100,3.551
433,363.5,166,41,100,2.3
437,408.85,170.77,31.538,76.923,-0.10939
438,408.85,170.77,31.538,76.923,6.4091
442,360,180.85,34.577,84.335,3.5536
442,408.85,176.92,31.538,76.923,0.11167
452,564.84,101.94,26.452,64.516,0.57724
467,117.47,120,34.577,84.335,1.9046
472,147.5,150,41,100,0.79617
478,504.59,136.63,24.322,59.321,2.1377
480,518.81,136.63,24.322,59.321,0.28059
483,408.85,176.92,31.538,76.923,5.2223
486,408.85,176.92,31.538,76.923,1.2386
501,356.32,182.77,37.762,92.102,1.1639
503,363.68,175.38,37.762,92.102,2.3488
511,356.32,175.38,37.762,92.102,2.9556
521,363.5,166,41,100,0.22182
523,376.33,204,22.334,54.474,1.6455
541,365.77,183.08,31.538,76.923,0.1484
546,568.85,100.24,28.991,70.709,0.70294
566,331.5,190,41,100,0.92687
601,164.63,201.13,34.577,84.335,-0.58984
602,156.54,201.54,31.538,76.923,2.4543
611,100.27,181.09,44.846,109.38,1.0558
643,202.31,58.462,63.077,153.85,0.2018
665,448.46,83.077,63.077,153.85,0.34805
707,557.75,71,20.5,50,4.699
712,553.75,67,20.5,50,2.116
727,569.75,55,20.5,50,4.4112
731,577.75,55,20.5,50,3.4468
739,494.79,189.82,44.846,109.38,2.6745
745,598.37,42.545,22.334,54.474,4.9701
746,597.17,32.471,28.991,70.709,4.1439
747,600.97,34.839,26.452,64.516,4.4699
784,501.15,207.69,31.538,76.923,0.12866
794,411.16,112.36,22.334,54.474,1.0327
796,381.75,167,20.5,50,-0.058503
798,409.78,108.12,24.322,59.321,1.5626
798,157.75,175,20.5,50,0.32605
807,153.78,169.9,24.322,59.321,2.4579
811,28.027,190.91,22.334,54.474,0.52057
812,29.75,199,20.5,50,2.5121
815,421.75,115,20.5,50,1.7025
817,17.742,189.68,26.452,64.516,-0.28114
826,134.81,169.9,24.322,59.321,0.26018
829,425.75,107,20.5,50,2.3552
829,129.75,179,20.5,50,2.1229
833,125.75,187,20.5,50,2.6663
847,433.75,103,20.5,50,3.4269
852,389.75,179,20.5,50,1.2387
855,358.91,173.45,22.334,54.474,-0.1753
883,53.451,173.65,28.991,70.709,2.2983
885,411.16,186.55,22.334,54.474,0.39682
889,417.75,195,20.5,50,1.6826
896,428.74,188.91,24.322,59.321,5.333
896,410,169.03,26.452,64.516,0.39127
897,428.74,188.91,24.322,59.321,6.2144
902,428.74,193.66,24.322,59.321,0.54497
905,433.46,176.92,31.538,76.923,0.1929
906,433.75,199,20.5,50,3.1577
907,438.58,190.59,28.991,70.709,4.6329
908,438.58,184.94,28.991,70.709,0.42408
909,439.62,183.08,31.538,76.923,0.88342
958,585.75,127,20.5,50,4.0358
959,594.01,125.45,22.334,54.474,0.30091
960,599.62,287.69,31.538,76.923,0.81812
962,607.07,125.45,22.334,54.474,0.71704
1021,9.75,131,20.5,50,0.89148
1029,465.75,163,20.5,50,1.4047
1032,473.75,163,20.5,50,7.8447
1033,473.75,163,20.5,50,7.2599
1037,476.46,164.73,22.334,54.474,4.0797
1038,476.15,155.64,24.322,59.321,1.8143
1039,477.75,167,20.5,50,5.2544
1040,472.57,145.41,28.991,70.709,0.83239
1041,481.75,167,20.5,50,8.9242
1042,481.75,167,20.5,50,13.781
1043,481.75,167,20.5,50,14.011
1044,481.75,167,20.5,50,11.716
1045,485.75,167,20.5,50,6.3515
1046,485.17,164.73,22.334,54.474,9.7087
1047,485.75,167,20.5,50,6.578
1048,485.75,163,20.5,50,9.4789
1049,489.75,163,20.5,50,0.745
1050,485.75,167,20.5,50,6.3909
1050,493.75,167,20.5,50,0.62856
1051,489.75,167,20.5,50,12.839
1052,489.75,167,20.5,50,3.5854
1053,489.75,167,20.5,50,6.6059
1054,493.88,164.73,22.334,54.474,8.0013
1055,493.75,167,20.5,50,11.997
1056,493.75,167,20.5,50,13.345
1056,525.75,155,20.5,50,1.2575
1057,493.88,164.73,22.334,54.474,6.867
1057,525.75,155,20.5,50,0.59381
1058,529.75,155,20.5,50,2.4429
1059,497.75,171,20.5,50,14.913
1060,497.75,171,20.5,50,13.571
1061,497.75,171,20.5,50,10.521
1062,497.75,171,20.5,50,8.1435
1062,505.75,171,20.5,50,2.1528
1062,529.75,155,20.5,50,0.79669
1063,501.75,171,20.5,50,9.4272
1064,497.75,171,20.5,50,10.148
1065,501.75,171,20.5,50,8.8749
1066,502.59,164.73,22.334,54.474,9.2681
1066,529.75,155,20.5,50,1.6364
1067,505.75,171,20.5,50,16.138
1067,533.75,155,20.5,50,6.4168
1068,505.75,171,20.5,50,11.116
1068,533.06,156,22.334,54.474,1.2705
1069,533.75,155,20.5,50,8.4311
1070,509.33,165.15,24.322,59.321,6.6602
1070,537.75,159,20.5,50,5.8436
1071,509.75,171,20.5,50,7.7648
1072,509.33,165.15,24.322,59.321,12.291
1073,508.06,163.87,26.452,64.516,9.4113
1074,509.33,165.15,24.322,59.321,18.641
1074,537.75,159,20.5,50,0.72535
1075,509.33,165.15,24.322,59.321,9.2342
1075,537.41,156,22.334,54.474,2.8148
1076,511.29,169.09,22.334,54.474,14.652
1076,537.41,156,22.334,54.474,9.2399
1077,509.33,165.15,24.322,59.321,19.066
1077,537.41,156,22.334,54.474,7.7531
1078,509.33,165.15,24.322,59.321,11.003
1078,537.75,159,20.5,50,6.0651
1079,509.33,165.15,24.322,59.321,11.208
1079,537.78,150.89,24.322,59.321,7.7521
1080,537.75,159,20.5,50,6.7096
1080,511.29,169.09,22.334,54.474,6.0404
1081,511.29,169.09,22.334,54.474,13.885
1081,537.78,150.89,24.322,59.321,3.7692
1082,509.33,165.15,24.322,59.321,10.803
1082,537.41,156,22.334,54.474,5.7908
1083,514.07,169.9,24.322,59.321,14.725
1083,537.41,156,22.334,54.474,8.6203
1084,514.07,169.9,24.322,59.321,7.861
1084,537.75,159,20.5,50,7.1
1085,514.07,169.9,24.322,59.321,14.596
1085,537.41,156,22.334,54.474,1.3484
1086,514.07,169.9,24.322,59.321,10.977
1086,537.41,156,22.334,54.474,1.2284
1087,514.07,169.9,24.322,59.321,13.5
1088,514.07,169.9,24.322,59.321,14.796
1088,537.41,156,22.334,54.474,3.4371
1089,514.07,169.9,24.322,59.321,15.124
1089,537.41,156,22.334,54.474,3.5295
1090,514.07,169.9,24.322,59.321,15.115
1090,537.41,156,22.334,54.474,3.2026
1091,514.07,169.9,24.322,59.321,19.403
1091,537.41,156,22.334,54.474,3.1052
1092,514.07,169.9,24.322,59.321,16.119
